minute,reserve0,reserve1
2025-01-06 04:00:00.000 UTC,24370911945041,6661384481360790906011
2025-01-06 04:01:00.000 UTC,24375458049235,6660146825677154645899
2025-01-06 04:02:00.000 UTC,24377913049235,6659478121503058158287
2025-01-06 04:03:00.000 UTC,24379315481850,6659096180826660019584
2025-01-06 04:04:00.000 UTC,24379415481850,6659068948348592921097
2025-01-06 04:05:00.000 UTC,24380242923879,6658844136613012426796
2025-01-06 04:06:00.000 UTC,24363773850140,6663376777034020345005
2025-01-06 04:08:00.000 UTC,24358352581390,6664865236900962812746
2025-01-06 04:09:00.000 UTC,24358547576623,6664812043330270693251
2025-01-06 04:10:00.000 UTC,24368176294137,6662186668103121646465
2025-01-06 04:11:00.000 UTC,24371246113986,6661350011514764311445
2025-01-06 04:12:00.000 UTC,24377775380312,6659571208019821943559
2025-01-06 04:14:00.000 UTC,24380632607404,6658793097386741709076
2025-01-06 04:15:00.000 UTC,24385911731235,6657355908624078549639
2025-01-06 04:16:00.000 UTC,24387061731235,6657042915100938032052
2025-01-06 04:18:00.000 UTC,24394010569024,6655152371978444961764
2025-01-06 04:19:00.000 UTC,24394362757630,6655056577824913454296
2025-01-06 04:20:00.000 UTC,24394872780358,6654917858200744662015
2025-01-06 04:21:00.000 UTC,24394275460055,6655083497941260514341
2025-01-06 04:23:00.000 UTC,24393014273235,6655428619670762167199
2025-01-06 04:24:00.000 UTC,24395566419130,6654734449588493516050
2025-01-06 04:25:00.000 UTC,24396566419130,6654462494480378777654
2025-01-06 04:26:00.000 UTC,24398921652920,6653822064521100905528
2025-01-06 04:27:00.000 UTC,24397888930221,6654104557395654332159
2025-01-06 04:28:00.000 UTC,24393973860217,6655175874125904844632
2025-01-06 04:29:00.000 UTC,24396766860217,6654416259227964352507
2025-01-06 04:30:00.000 UTC,24397366860217,6654253099321292252132
2025-01-06 04:31:00.000 UTC,24397546860217,6654204152913094856906
2025-01-06 04:32:00.000 UTC,24399026084092,6653801977043029716663
2025-01-06 04:33:00.000 UTC,24400231084092,6653474366256158215651
2025-01-06 04:34:00.000 UTC,24398717663158,6653888314536973703649
2025-01-06 04:35:00.000 UTC,24397872511632,6654119501309809841871
2025-01-06 04:36:00.000 UTC,24397878294781,6654118738736792896524
2025-01-06 04:37:00.000 UTC,24399878294781,6653574952580671121044
2025-01-06 04:39:00.000 UTC,24399320370744,6653728045126506601844
2025-01-06 04:40:00.000 UTC,24383116568507,6658163578050865181974
2025-01-06 04:42:00.000 UTC,24384360513227,6657825834979470993713
2025-01-06 04:43:00.000 UTC,24384493110603,6657789739834302642878
2025-01-06 04:44:00.000 UTC,24384664978920,6657742955088509281235
2025-01-06 04:45:00.000 UTC,24385324978920,6657563300793198066062
2025-01-06 04:48:00.000 UTC,24384823728920,6657700564243483821300
2025-01-06 04:49:00.000 UTC,24386352728920,6657284385280730551827
2025-01-06 04:50:00.000 UTC,24388237444661,6656772857747311118003
2025-01-06 04:51:00.000 UTC,24388337444661,6656745644729466533334
2025-01-06 04:52:00.000 UTC,24388062750594,6656821658686034623214
2025-01-06 04:53:00.000 UTC,24388676856327,6656654581986292582855
2025-01-06 04:54:00.000 UTC,24390214971325,6656236649614863186398
2025-01-06 04:56:00.000 UTC,24396238623083,6654598186436918961578
2025-01-06 04:57:00.000 UTC,24391226123083,6655969849463197515615
2025-01-06 04:58:00.000 UTC,24396306521773,6654587937153384597936
2025-01-06 05:01:00.000 UTC,24398290363411,6654048514070131916145
2025-01-06 05:02:00.000 UTC,24398250502817,6654059417820131916145
2025-01-06 05:03:00.000 UTC,24398430502817,6654010474609239171970
2025-01-06 05:04:00.000 UTC,24397297397819,6654320442536230988371
2025-01-06 05:06:00.000 UTC,24397604120104,6654237094900290045554
2025-01-06 05:07:00.000 UTC,24398041314909,6654118213618778294176
2025-01-06 05:08:00.000 UTC,24399561205402,6653704960600883595366
2025-01-06 05:10:00.000 UTC,24399189261653,6653806695568250875800
2025-01-06 05:11:00.000 UTC,24400365261653,6653486970716253841765
2025-01-06 05:12:00.000 UTC,24400415261653,6653473377655481207397
2025-01-06 05:14:00.000 UTC,24400387882500,6653480947766898061492
2025-01-06 05:16:00.000 UTC,24400238428102,6653521823766898061492
2025-01-06 05:17:00.000 UTC,24400324263643,6653498488203025251954
2025-01-06 05:18:00.000 UTC,24400100459697,6653559863277907100205
2025-01-06 05:19:00.000 UTC,24397310500438,6654323021905653945906
2025-01-06 05:20:00.000 UTC,24400299000438,6653510458407862616042
2025-01-06 05:22:00.000 UTC,24421234052663,6647824023175716610727
2025-01-06 05:23:00.000 UTC,24421350108708,6647792595992810156827
2025-01-06 05:24:00.000 UTC,24420481250023,6648031465975522528499
2025-01-06 05:25:00.000 UTC,24420581676267,6648006089416472629175
2025-01-06 05:27:00.000 UTC,24422469883720,6647493644968221489504
2025-01-06 05:28:00.000 UTC,24422392784002,6647531049693283954570
2025-01-06 05:29:00.000 UTC,24434077448626,6644361669376143134684
2025-01-06 05:31:00.000 UTC,24436077448626,6643819484958464122259
2025-01-06 05:32:00.000 UTC,24441077448626,6642464411290855216213
2025-01-06 05:33:00.000 UTC,24440018439607,6642753101604963998580
2025-01-06 05:35:00.000 UTC,24464245090646,6636194730151907816491
2025-01-06 05:36:00.000 UTC,24465939260646,6635736578310139791593
2025-01-06 05:38:00.000 UTC,24465628457688,6635821130088647461852
2025-01-06 05:40:00.000 UTC,24466228457688,6635658884056369669583
2025-01-06 05:42:00.000 UTC,24467228457688,6635388491652504954970
2025-01-06 05:44:00.000 UTC,24453789163010,6639046136300604208701
2025-01-06 05:45:00.000 UTC,24453327794380,6639171774186833182362
2025-01-06 05:47:00.000 UTC,24455180035197,6638699615705030254492
2025-01-06 05:50:00.000 UTC,24456272726824,6638403892379567540802
2025-01-06 05:55:00.000 UTC,24458656321346,6637758893824936465591
2025-01-06 05:57:00.000 UTC,24458357280436,6637842899170596314214
2025-01-06 05:58:00.000 UTC,24458877343594,6637702183739588466194
2025-01-06 05:59:00.000 UTC,24460391574262,6637292506713768980682
2025-01-06 06:00:00.000 UTC,24460184199133,6637349735544034500610
2025-01-06 06:01:00.000 UTC,24459343371304,6637579269645155008049
2025-01-06 06:02:00.000 UTC,24459593371304,6637511630880332813969
2025-01-06 06:03:00.000 UTC,24446125222111,6641179450957022837546
2025-01-06 06:07:00.000 UTC,24449129782707,6640365762612195064511
2025-01-06 06:08:00.000 UTC,24448685426494,6640488446713562782968
2025-01-06 06:10:00.000 UTC,24455606202102,6638616036217536888149
2025-01-06 06:13:00.000 UTC,24441364073772,6642496037566228489455
2025-01-06 06:14:00.000 UTC,24439401255588,6643031126114646900726
2025-01-06 06:15:00.000 UTC,24440329933200,6642779463093004131279
2025-01-06 06:17:00.000 UTC,24440526621512,6642726164837202713440
2025-01-06 06:18:00.000 UTC,24438811043551,6643194689684047100253
2025-01-06 06:19:00.000 UTC,24439311043551,6643059185342285474464
2025-01-06 06:20:00.000 UTC,24439409518981,6643032498298850969117
2025-01-06 06:21:00.000 UTC,24437874352949,6643451063523850969117
2025-01-06 06:22:00.000 UTC,24438139066908,6643379467307533090099
2025-01-06 06:23:00.000 UTC,24438241740074,6643351639997850024124
2025-01-06 06:25:00.000 UTC,24437772905217,6643479493429649997206
2025-01-06 06:27:00.000 UTC,24434200247693,6644453795800054450850
2025-01-06 06:28:00.000 UTC,24434247804164,6644440902470253694192
2025-01-06 06:29:00.000 UTC,24429723244804,6645675366770093320298
2025-01-06 06:30:00.000 UTC,24449541168675,6640345039264436372974
2025-01-06 06:31:00.000 UTC,24442823277478,6642179086937712645756
2025-01-06 06:32:00.000 UTC,24434356880044,6644487498077011986470
2025-01-06 06:33:00.000 UTC,24432478891339,6644999759644501469048
2025-01-06 06:34:00.000 UTC,24426430408346,6646650148626751119540
2025-01-06 06:36:00.000 UTC,24425206658950,6646984160500139769212
2025-01-06 06:37:00.000 UTC,24424682203406,6647127316398033896531
2025-01-06 06:39:00.000 UTC,24421495698060,6647997240315903001180
2025-01-06 06:41:00.000 UTC,24424232156893,6647254641754129979949
2025-01-06 06:42:00.000 UTC,24424180361365,6647269678596043132756
2025-01-06 06:43:00.000 UTC,24426477961365,6646646299640240025105
2025-01-06 06:45:00.000 UTC,24427477961365,6646375018782467281290
2025-01-06 06:46:00.000 UTC,24428022961365,6646227180056037852178
2025-01-06 06:48:00.000 UTC,24431072961365,6645399947154741863834
2025-01-06 06:49:00.000 UTC,24429433222334,6645847653389219347063
2025-01-06 06:50:00.000 UTC,24430924656280,6645443161593503748211
2025-01-06 06:51:00.000 UTC,24413474474982,6650212369625499013194
2025-01-06 06:53:00.000 UTC,24413534474982,6650196074741720847365
2025-01-06 06:54:00.000 UTC,24413781974982,6650128859190705350239
2025-01-06 06:55:00.000 UTC,24415056974982,6649782618800598707021
2025-01-06 06:56:00.000 UTC,24415970132106,6649538077858046264827
2025-01-06 06:57:00.000 UTC,24416230132106,6649467481648209347182
2025-01-06 06:58:00.000 UTC,24416725757106,6649332911778915449781
2025-01-06 07:00:00.000 UTC,24417144194703,6649219303734557916441
2025-01-06 07:02:00.000 UTC,24420547326487,6648295637913866946902
2025-01-06 07:03:00.000 UTC,24420307136712,6648361225033752643531
2025-01-06 07:04:00.000 UTC,24406633790527,6652097049787433153901
2025-01-06 07:05:00.000 UTC,24409764448630,6651246448658578093740
2025-01-06 07:06:00.000 UTC,24408792100218,6651585253096976514689
2025-01-06 07:07:00.000 UTC,24411292100218,6650906096857767531894
2025-01-06 07:08:00.000 UTC,24409174109708,6651488209078175304529
2025-01-06 07:09:00.000 UTC,24406883345698,6652114378265931223799
2025-01-06 07:10:00.000 UTC,24404074345731,6652882365465891135441
2025-01-06 07:11:00.000 UTC,24403893087544,6652931927965891135441
2025-01-06 07:12:00.000 UTC,24403665311424,6652994211185417053263
2025-01-06 07:14:00.000 UTC,24401945966273,6653464387346187329303
2025-01-06 07:15:00.000 UTC,24400322700304,6653908514209107137793
2025-01-06 07:16:00.000 UTC,24391169238454,6656414728208819107583
2025-01-06 07:17:00.000 UTC,24379702332632,6659555133904662745038
2025-01-06 07:18:00.000 UTC,24355984403668,6666062698327596577144
2025-01-06 07:19:00.000 UTC,24357171892250,6665738681778330017760
2025-01-06 07:20:00.000 UTC,24357080814537,6665763681778330017760
2025-01-06 07:23:00.000 UTC,24357167511498,6665740026821099340456
2025-01-06 07:24:00.000 UTC,24358114478351,6665481661220135813317
2025-01-06 07:25:00.000 UTC,24352173171594,6667113671365242339206
2025-01-06 07:26:00.000 UTC,24351698176057,6667244226679369844386
2025-01-06 07:27:00.000 UTC,24351597926057,6667271756800517680755
2025-01-06 07:28:00.000 UTC,24350286052620,6667632037399060599250
2025-01-06 07:29:00.000 UTC,24350386044228,6667604739797527456919
2025-01-06 07:30:00.000 UTC,24350279297531,6667634057179887130958
2025-01-06 07:33:00.000 UTC,24350505025587,6667572433944649151520
2025-01-06 07:34:00.000 UTC,24347575320556,6668377706057212281851
2025-01-06 07:35:00.000 UTC,24346423223383,6668694209901933691989
2025-01-06 07:36:00.000 UTC,24346726054590,6668611511706546461293
2025-01-06 07:37:00.000 UTC,24347725259865,6668338661131631349058
2025-01-06 07:38:00.000 UTC,24348279944401,6668187203694115581684
2025-01-06 07:40:00.000 UTC,24348328032363,6668174073529459888466
2025-01-06 07:41:00.000 UTC,24372196757477,6661665445770434701233
2025-01-06 07:42:00.000 UTC,24366390590453,6663257603170309783008
2025-01-06 07:43:00.000 UTC,24364551314378,6663762125013814131950
2025-01-06 07:45:00.000 UTC,24363899746883,6663940871263814131950
2025-01-06 07:46:00.000 UTC,24361720618056,6664538747008559968204
2025-01-06 07:48:00.000 UTC,24360525085320,6664866804358288052529
2025-01-06 07:49:00.000 UTC,24354098014446,6666631455263705349539
2025-01-06 07:50:00.000 UTC,24388595381488,6657253067865571456053
2025-01-06 07:51:00.000 UTC,24378071241192,6660135687208343078801
2025-01-06 07:52:00.000 UTC,24377998893726,6660155512208343078801
2025-01-06 07:57:00.000 UTC,24356976575039,6665939860567743287858
2025-01-06 07:58:00.000 UTC,24356998575039,6665933857745809073207
2025-01-06 07:59:00.000 UTC,24357298575039,6665852002162178588258
2025-01-06 08:00:00.000 UTC,24358153679871,6665618696185088677234
2025-01-06 08:01:00.000 UTC,24354860965382,6666522582394650767579
2025-01-06 08:02:00.000 UTC,24354755492632,6666551539869862111256
2025-01-06 08:03:00.000 UTC,24354877365398,6666518280261832668533
2025-01-06 08:04:00.000 UTC,24357377365398,6665836092666148525042
2025-01-06 08:05:00.000 UTC,24357466915398,6665811659302290817938
2025-01-06 08:06:00.000 UTC,24357565827316,6665784671784561497981
2025-01-06 08:08:00.000 UTC,24359464354335,6665266712540800627534
2025-01-06 08:09:00.000 UTC,24360686093086,6664933438427080942125
2025-01-06 08:10:00.000 UTC,24360775334987,6664909095730493656757
2025-01-06 08:11:00.000 UTC,24360027962694,6665114295821113482204
2025-01-06 08:13:00.000 UTC,24377654782694,6660309380385554755572
2025-01-06 08:14:00.000 UTC,24376801914816,6660543104904597912833
2025-01-06 08:15:00.000 UTC,24377650418154,6660312651564785532346
2025-01-06 08:16:00.000 UTC,24377950418154,6660230934293503157592
2025-01-06 08:18:00.000 UTC,24380194052343,6659620274429408323640
2025-01-06 08:19:00.000 UTC,24379932975588,6659691804723098733426
2025-01-06 08:20:00.000 UTC,24379484108824,6659814789657992725255
2025-01-06 08:21:00.000 UTC,24373849675253,6661360416117146835718
2025-01-06 08:22:00.000 UTC,24373700330601,6661401354999636682179
2025-01-06 08:23:00.000 UTC,24372081897178,6661845037883826460871
2025-01-06 08:24:00.000 UTC,24372891897178,6661624304676228152435
2025-01-06 08:25:00.000 UTC,24360949371072,6664900055874391860169
2025-01-06 08:26:00.000 UTC,24360386353892,6665054722938995232993
2025-01-06 08:27:00.000 UTC,24361359141392,6664789375202956783613
2025-01-06 08:28:00.000 UTC,24361459141392,6664762099352810291861
2025-01-06 08:29:00.000 UTC,24361981141392,6664619723041079114780
2025-01-06 08:32:00.000 UTC,24359274057482,6665362601203028179121
2025-01-06 08:33:00.000 UTC,24359977844982,6665170608980367858030
2025-01-06 08:34:00.000 UTC,24359266806142,6665366350268574991897
2025-01-06 08:35:00.000 UTC,24359300525306,6665357260449360842201
2025-01-06 08:36:00.000 UTC,24358627337097,6665542548309654979504
2025-01-06 08:37:00.000 UTC,24359054900062,6665426356357464681036
2025-01-06 08:38:00.000 UTC,24356567905880,6666110251015035545884
2025-01-06 08:39:00.000 UTC,24356673195880,6666081520936525574219
2025-01-06 08:40:00.000 UTC,24353353873947,6666992830804326035248
2025-01-06 08:41:00.000 UTC,24352746343707,6667160640383985355655
2025-01-06 08:42:00.000 UTC,24349996726664,6667915765759817537421
2025-01-06 08:43:00.000 UTC,24338308275872,6671127678093632807821
2025-01-06 08:46:00.000 UTC,24343308275872,6669761569938157467222
2025-01-06 08:47:00.000 UTC,24336470343296,6671642099477254799743
2025-01-06 08:48:00.000 UTC,24327404439502,6674135849477254799743
2025-01-06 08:49:00.000 UTC,24327452439502,6674122720381742051303
2025-01-06 08:52:00.000 UTC,24329423483288,6673583639546719097110
2025-01-06 08:53:00.000 UTC,24326464325545,6674397880747848636478
2025-01-06 08:54:00.000 UTC,24327389638071,6674144776035633928519
2025-01-06 08:55:00.000 UTC,24330389638071,6673324305229111220979
2025-01-06 08:57:00.000 UTC,24330926073727,6673177616612290743153
2025-01-06 08:58:00.000 UTC,24333426073727,6672494075368013425959
2025-01-06 08:59:00.000 UTC,24332836227464,6672656308345186753563
2025-01-06 09:01:00.000 UTC,24332846121464,6672653603310046928594
2025-01-06 09:03:00.000 UTC,24331015031485,6673157281192527955763
2025-01-06 09:04:00.000 UTC,24331157377643,6673118638261630276616
2025-01-06 09:06:00.000 UTC,24323518537032,6675220648395755541260
2025-01-06 09:07:00.000 UTC,24323618787683,6675193218775023655416
2025-01-06 09:08:00.000 UTC,24323206652620,6675306664312833463335
2025-01-06 09:10:00.000 UTC,24321680824366,6675726701877076380829
2025-01-06 09:11:00.000 UTC,24322176449366,6675591075392990759938
2025-01-06 09:12:00.000 UTC,24323156241156,6675322986147157387421
2025-01-06 09:14:00.000 UTC,24323245049367,6675298686551151814197
2025-01-06 09:15:00.000 UTC,24323545049367,6675216602220641146866
2025-01-06 09:16:00.000 UTC,24324038800554,6675081509168886177409
2025-01-06 09:17:00.000 UTC,24325038328623,6674808049531834466797
2025-01-06 09:21:00.000 UTC,24327670842731,6674087930607455536408
2025-01-06 09:22:00.000 UTC,24328170842731,6673951174208462370947
2025-01-06 09:23:00.000 UTC,24326930287477,6674293031926746565638
2025-01-06 09:25:00.000 UTC,24327130287477,6674238325348220317071
2025-01-06 09:27:00.000 UTC,24326943392690,6674289755309453164490
2025-01-06 09:28:00.000 UTC,24328345952253,6673906272706210083685
2025-01-06 09:29:00.000 UTC,24327364973799,6674176201590797116264
2025-01-06 09:30:00.000 UTC,24329764973799,6673519805051068113904
2025-01-06 09:33:00.000 UTC,24328573506254,6673847617443430661771
2025-01-06 09:34:00.000 UTC,24328563360461,6673850409027271087675
2025-01-06 09:35:00.000 UTC,24329732877469,6673530563052023208630
2025-01-06 09:36:00.000 UTC,24327290284588,6674202649944880146732
2025-01-06 09:37:00.000 UTC,24320456205465,6676083752685753897891
2025-01-06 09:40:00.000 UTC,24320242085512,6676143686377219578414
2025-01-06 09:41:00.000 UTC,24318482073012,6676628728260521903397
2025-01-06 09:42:00.000 UTC,24318409445178,6676648728260521903397
2025-01-06 09:45:00.000 UTC,24318380394167,6676656728260521903397
2025-01-06 09:49:00.000 UTC,24318130534202,6676726666995887980819
2025-01-06 09:50:00.000 UTC,24318357358078,6676664578191181610159
2025-01-06 09:51:00.000 UTC,24318436958078,6676642789450439788435
2025-01-06 09:52:00.000 UTC,24320866055735,6675977946047463767525
2025-01-06 09:53:00.000 UTC,24317143173904,6677004204360894347409
2025-01-06 09:54:00.000 UTC,24315138173904,6677556439612986481814
2025-01-06 09:57:00.000 UTC,24315755835711,6677387327104074495916
2025-01-06 09:59:00.000 UTC,24315780198180,6677380656966081887482
2025-01-06 10:00:00.000 UTC,24318336741274,6676680781644869656076
2025-01-06 10:02:00.000 UTC,24318769741274,6676562258793806752872
2025-01-06 10:06:00.000 UTC,24319112804255,6676468471040688597445
2025-01-06 10:09:00.000 UTC,24319184857821,6676448749155366294767
2025-01-06 10:11:00.000 UTC,24319370660260,6676397893440444767957
2025-01-06 10:13:00.000 UTC,24316866818731,6677087412553466241261
2025-01-06 10:14:00.000 UTC,24313637575423,6677977236025383731861
2025-01-06 10:18:00.000 UTC,24307111420579,6679775584281972275190
2025-01-06 10:19:00.000 UTC,24309319839442,6679170569818067649129
2025-01-06 10:20:00.000 UTC,24314319939442,6677801156574004591218
2025-01-06 10:22:00.000 UTC,24314476497823,6677758287900244426578
2025-01-06 10:23:00.000 UTC,24313371915049,6678063522240496555084
2025-01-06 10:24:00.000 UTC,24313891138081,6677923110584896833161
2025-01-06 10:25:00.000 UTC,24315391138081,6677512389827685469059
2025-01-06 10:26:00.000 UTC,24314555253288,6677742639827685469059
2025-01-06 10:28:00.000 UTC,24314655253288,6677715258359905240906
2025-01-06 10:29:00.000 UTC,24316346753288,6677252134858755353377
2025-01-06 10:30:00.000 UTC,24317217559308,6677013738009444290343
2025-01-06 10:31:00.000 UTC,24316672920855,6677163738009444290343
2025-01-06 10:32:00.000 UTC,24316679005946,6677162072105332084453
2025-01-06 10:33:00.000 UTC,24314172755946,6677852409900864665202
2025-01-06 10:36:00.000 UTC,24315472755946,6677496456883476887625
2025-01-06 10:41:00.000 UTC,24309135229324,6679243963609454822540
2025-01-06 10:42:00.000 UTC,24309912001390,6679031182671453761362
2025-01-06 10:43:00.000 UTC,24314434248918,6677792674183269734994
2025-01-06 10:45:00.000 UTC,24305848766332,6680158548629113945204
2025-01-06 10:46:00.000 UTC,24305950906588,6680130560990360163938
2025-01-06 10:48:00.000 UTC,24306200906588,6680062059022483644321
2025-01-06 10:50:00.000 UTC,24307200906588,6679788065208040707444
2025-01-06 10:52:00.000 UTC,24306751090480,6679912052054777009686
2025-01-06 10:54:00.000 UTC,24308594628150,6679406974422523654602
2025-01-06 10:55:00.000 UTC,24307719871157,6679648480975766731873
2025-01-06 10:56:00.000 UTC,24307803272155,6679625631601800184355
2025-01-06 10:57:00.000 UTC,24307815212155,6679622360412461513794
2025-01-06 10:58:00.000 UTC,24307931745466,6679590434071148455155
2025-01-06 10:59:00.000 UTC,24307840891201,6679616300779780742619
2025-01-06 11:00:00.000 UTC,24309840891201,6679068409156354876358
2025-01-06 11:01:00.000 UTC,24305626784111,6680229909968655981822
2025-01-06 11:03:00.000 UTC,24305698784111,6680210180701360355249
2025-01-06 11:04:00.000 UTC,24305647273042,6680224380701360355249
2025-01-06 11:05:00.000 UTC,24307647273042,6679676389752115466871
2025-01-06 11:08:00.000 UTC,24307747273042,6679648992571422543784
2025-01-06 11:09:00.000 UTC,24308153050877,6679537978769855292686
2025-01-06 11:10:00.000 UTC,24308553050877,6679428395946399796955
2025-01-06 11:13:00.000 UTC,24315884387014,6677421680058531928406
2025-01-06 11:14:00.000 UTC,24314214004286,6677882293325258586869
2025-01-06 11:17:00.000 UTC,24315075399061,6677646429919377738025
2025-01-06 11:18:00.000 UTC,24315889935705,6677423412357285288536
2025-01-06 11:19:00.000 UTC,24315937083619,6677410503864152596348
2025-01-06 11:20:00.000 UTC,24315738308222,6677465254363889351957
2025-01-06 11:21:00.000 UTC,24315341582315,6677574530836020843941
2025-01-06 11:22:00.000 UTC,24317286582315,6677042032219244044438
2025-01-06 11:24:00.000 UTC,24317022417448,6677116580027013719936
2025-01-06 11:25:00.000 UTC,24316212768000,6677342049788428687626
2025-01-06 11:27:00.000 UTC,24318978454940,6676585285468426705345
2025-01-06 11:28:00.000 UTC,24319533454940,6676433375130338631037
2025-01-06 11:29:00.000 UTC,24319783454940,6676364949312602471192
2025-01-06 11:30:00.000 UTC,24322003949587,6675757254293276633477
2025-01-06 11:31:00.000 UTC,24322218231026,6675698624454098623793
2025-01-06 11:32:00.000 UTC,24322120642581,6675725490176670091569
2025-01-06 11:33:00.000 UTC,24323901765068,6675240248444208106515
2025-01-06 11:34:00.000 UTC,24326293596639,6674585888329375353882
2025-01-06 11:35:00.000 UTC,24326861745168,6674433449821278386061
2025-01-06 11:36:00.000 UTC,24326955045430,6674408624424189065802
2025-01-06 11:37:00.000 UTC,24324957020910,6674959326794446840157
2025-01-06 11:38:00.000 UTC,24324301602654,6675140402750159914860
2025-01-06 11:39:00.000 UTC,24326801602654,6674456474264406848558
2025-01-06 11:40:00.000 UTC,24325544100768,6674802546558465940674
2025-01-06 11:41:00.000 UTC,24327307058159,6674320286351814516545
2025-01-06 11:42:00.000 UTC,24328307058159,6674046765546188893710
2025-01-06 11:45:00.000 UTC,24329332648159,6673766268671839440213
2025-01-06 11:47:00.000 UTC,24321696716937,6675867839220129550722
2025-01-06 11:49:00.000 UTC,24320651645779,6676155897850254758552
2025-01-06 11:51:00.000 UTC,24317069514204,6677142368810611487917
2025-01-06 11:52:00.000 UTC,24314438156755,6677875260114395602734
2025-01-06 11:53:00.000 UTC,24315438156755,6677601448784620389689
2025-01-06 11:54:00.000 UTC,24328752327839,6673958018106630511141
2025-01-06 11:56:00.000 UTC,24329416954901,6673776246947327777490
2025-01-06 11:57:00.000 UTC,24329560790952,6673736910032989119615
2025-01-06 11:58:00.000 UTC,24329379060754,6673786910032989119615
2025-01-06 12:00:00.000 UTC,24330170023940,6673570778724739536900
2025-01-06 12:01:00.000 UTC,24330288120302,6673538752764877217789
2025-01-06 12:03:00.000 UTC,24330388120302,6673511406229402124832
2025-01-06 12:04:00.000 UTC,24329552745777,6673744815260136402232
2025-01-06 12:05:00.000 UTC,24325992556853,6674724989945930410402
2025-01-06 12:06:00.000 UTC,24325739417608,6674798826479915699498
2025-01-06 12:07:00.000 UTC,24326732909919,6674529532202122154099
2025-01-06 12:08:00.000 UTC,24328884189603,6673941107927756563681
2025-01-06 12:09:00.000 UTC,24331513438037,6673222089264575902930
2025-01-06 12:10:00.000 UTC,24328405874500,6674077051210455649073
2025-01-06 12:11:00.000 UTC,24336227548809,6671938432983162285758
2025-01-06 12:12:00.000 UTC,24332361918355,6673001579053627175153
2025-01-06 12:13:00.000 UTC,24329270200206,6673853418575111127955
2025-01-06 12:14:00.000 UTC,24328641754400,6674026333099680019539
2025-01-06 12:15:00.000 UTC,24327570594368,6674321079425321331043
2025-01-06 12:16:00.000 UTC,24331716605557,6673187217453588611162
2025-01-06 12:17:00.000 UTC,24329679940495,6673753663587546856928
2025-01-06 12:18:00.000 UTC,24330582973442,6673506709363077662003
2025-01-06 12:19:00.000 UTC,24330784874872,6673451497481650802142
2025-01-06 12:20:00.000 UTC,24331776217656,6673180418555905216111
2025-01-06 12:21:00.000 UTC,24321436645156,6676027003708217324639
2025-01-06 12:22:00.000 UTC,24321571370129,6675990133997934067934
2025-01-06 12:25:00.000 UTC,24333335835950,6672772164022461286188
2025-01-06 12:27:00.000 UTC,24336324580265,6671955138941357245162
2025-01-06 12:28:00.000 UTC,24338842572187,6671266957759229383048
2025-01-06 12:29:00.000 UTC,24338533144869,6671352027951667366376
2025-01-06 12:30:00.000 UTC,24338549732589,6671348020932975586126
2025-01-06 12:33:00.000 UTC,24339589110415,6671064483120602972694
2025-01-06 12:34:00.000 UTC,24339145791791,6671186356997962127402
2025-01-06 12:35:00.000 UTC,24340248065205,6670886695409860963248
2025-01-06 12:40:00.000 UTC,24342248065205,6670340248289870282920
2025-01-06 12:41:00.000 UTC,24341166150543,6670637623289870282920
2025-01-06 12:42:00.000 UTC,24341192433689,6670630488007405275995
2025-01-06 12:43:00.000 UTC,24340586541356,6670797034750158888526
2025-01-06 12:46:00.000 UTC,24342189050061,6670359255869807812547
2025-01-06 12:49:00.000 UTC,24340956423059,6670698705070151085789
2025-01-06 12:51:00.000 UTC,24341201621850,6670631710006265521243
2025-01-06 12:52:00.000 UTC,24336714981772,6671865336300546457070
2025-01-06 12:54:00.000 UTC,24337822733038,6671562889828495190314
2025-01-06 12:55:00.000 UTC,24338379762070,6671410656781496645886
2025-01-06 12:56:00.000 UTC,24339594248569,6671079564269845098445
2025-01-06 12:57:00.000 UTC,24339990610992,6670971261554707952216
2025-01-06 12:58:00.000 UTC,24341106651906,6670666314751730968131
2025-01-06 13:00:00.000 UTC,24339597246148,6671081236970346787012
2025-01-06 13:02:00.000 UTC,24339633066148,6671071448767873770135
2025-01-06 13:03:00.000 UTC,24337761391513,6671586317893020251647
2025-01-06 13:05:00.000 UTC,24337748808524,6671589777584529424370
2025-01-06 13:06:00.000 UTC,24338174181749,6671473523914890359977
2025-01-06 13:07:00.000 UTC,24338023806749,6671514868338078373569
2025-01-06 13:09:00.000 UTC,24336992600090,6671798404266556569033
2025-01-06 13:11:00.000 UTC,24336842177576,6670904943242437919563
2025-01-06 13:12:00.000 UTC,24334770455525,6671474574524534058241
2025-01-06 13:13:00.000 UTC,24316310527952,6676554520027141984136
2025-01-06 13:14:00.000 UTC,24315306978694,6676830906115202092271
2025-01-06 13:15:00.000 UTC,24299260217052,6681254933411901511466
2025-01-06 13:17:00.000 UTC,24300130217052,6681016446856999209552
2025-01-06 13:18:00.000 UTC,24298218846445,6681543577004912420014
2025-01-06 13:20:00.000 UTC,24294427732802,6682589360586453069913
2025-01-06 13:22:00.000 UTC,24294906093570,6682458212528078465070
2025-01-06 13:23:00.000 UTC,24294596812385,6682543869788174601742
2025-01-06 13:25:00.000 UTC,24294513446305,6682566869788174601742
2025-01-06 13:27:00.000 UTC,24295310760066,6682348221890281831985
2025-01-06 13:28:00.000 UTC,24295809705639,6682211402993384029273
